Segment (5, 12): [1310.0, 1732.0, 1013.0, 1520.0, 1310.0, 1732.0, 1946.0, 2252.0, 831.0, 973.0, 0.0, 507.0, 831.0, 973.0, 1662.0, 1737.0]
Segment (5, 13): [1387.0, 1791.0, 1013.0, 1520.0, 1387.0, 1791.0, 2150.0, 2430.0, 948.0, 1075.0, 0.0, 507.0, 948.0, 1075.0, 1896.0, 1962.0]
Segment (5, 14): [1444.0, 1835.0, 1013.0, 1520.0, 1444.0, 1835.0, 2293.0, 2558.0, 1028.0, 1146.0, 0.0, 507.0, 1028.0, 1146.0, 2057.0, 2118.0]
Segment (5, 15): [1473.0, 1859.0, 1013.0, 1520.0, 1473.0, 1859.0, 2367.0, 2624.0, 1070.0, 1184.0, 0.0, 507.0, 1070.0, 1184.0, 2139.0, 2198.0]
Segment (6, 0): [3254.0, 3310.0, 2199.0, 2273.0, 1159.0, 1265.0, 169.0, 352.0, 3209.0, 3220.0, 2139.0, 2154.0, 1070.0, 1092.0, 0.0, 45.0]
Segment (6, 1): [3132.0, 3191.0, 2119.0, 2196.0, 1121.0, 1231.0, 174.0, 362.0, 3085.0, 3097.0, 2057.0, 2073.0, 1028.0, 1052.0, 0.0, 46.0]
Segment (6, 2): [2895.0, 2957.0, 1963.0, 2046.0, 1048.0, 1166.0, 187.0, 384.0, 2844.0, 2856.0, 1896.0, 1913.0, 948.0, 973.0, 0.0, 50.0]
Segment (6, 3): [2550.0, 2622.0, 1739.0, 1832.0, 944.0, 1076.0, 208.0, 421.0, 2492.0, 2507.0, 1662.0, 1681.0, 831.0, 860.0, 0.0, 57.0]
Segment (6, 4): [2116.0, 2202.0, 1457.0, 1568.0, 818.0, 972.0, 242.0, 476.0, 2045.0, 2063.0, 1364.0, 1387.0, 682.0, 717.0, 0.0, 68.0]
Segment (6, 5): [1614.0, 1726.0, 1136.0, 1278.0, 683.0, 873.0, 297.0, 558.0, 1520.0, 1544.0, 1013.0, 1045.0, 507.0, 554.0, 0.0, 88.0]
Segment (6, 6): [1083.0, 1248.0, 813.0, 1012.0, 570.0, 813.0, 386.0, 675.0, 936.0, 974.0, 624.0, 675.0, 312.0, 386.0, 0.0, 129.0]
Segment (6, 7): [648.0, 921.0, 594.0, 883.0, 553.0, 854.0, 527.0, 837.0, 316.0, 419.0, 211.0, 339.0, 105.0, 271.0, 0.0, 224.0]
Segment (6, 8): [633.0, 942.0, 624.0, 936.0, 633.0, 942.0, 659.0, 959.0, 105.0, 329.0, 0.0, 312.0, 105.0, 329.0, 211.0, 376.0]
Segment (6, 9): [698.0, 987.0, 624.0, 936.0, 698.0, 987.0, 882.0, 1125.0, 312.0, 441.0, 0.0, 312.0, 312.0, 441.0, 624.0, 698.0]
Segment (6, 10): [804.0, 1064.0, 624.0, 936.0, 804.0, 1064.0, 1190.0, 1379.0, 507.0, 595.0, 0.0, 312.0, 507.0, 595.0, 1013.0, 1060.0]
Segment (6, 11): [924.0, 1158.0, 624.0, 936.0, 924.0, 1158.0, 1500.0, 1654.0, 682.0, 750.0, 0.0, 312.0, 682.0, 750.0, 1364.0, 1399.0]
Segment (6, 12): [1039.0, 1251.0, 624.0, 936.0, 1039.0, 1251.0, 1775.0, 1907.0, 831.0, 887.0, 0.0, 312.0, 831.0, 887.0, 1662.0, 1691.0]
Segment (6, 13): [1135.0, 1332.0, 624.0, 936.0, 1135.0, 1332.0, 1996.0, 2114.0, 948.0, 998.0, 0.0, 312.0, 948.0, 998.0, 1896.0, 1921.0]
Segment (6, 14): [1203.0, 1391.0, 624.0, 936.0, 1203.0, 1391.0, 2150.0, 2260.0, 1028.0, 1075.0, 0.0, 312.0, 1028.0, 1075.0, 2057.0, 2080.0]
Segment (6, 15): [1238.0, 1421.0, 624.0, 936.0, 1238.0, 1421.0, 2228.0, 2335.0, 1070.0, 1114.0, 0.0, 312.0, 1070.0, 1114.0, 2139.0, 2162.0]
Segment (7, 0): [3214.0, 3220.0, 2146.0, 2155.0, 1080.0, 1093.0, 21.0, 46.0, 3209.0, 3210.0, 2139.0, 2141.0, 1070.0, 1072.0, 0.0, 5.0]
Segment (7, 1): [3091.0, 3098.0, 2064.0, 2073.0, 1039.0, 1053.0, 21.0, 47.0, 3085.0, 3087.0, 2057.0, 2059.0, 1028.0, 1031.0, 0.0, 5.0]
Segment (7, 2): [2849.0, 2857.0, 1903.0, 1913.0, 960.0, 974.0, 23.0, 51.0, 2844.0, 2845.0, 1896.0, 1898.0, 948.0, 951.0, 0.0, 6.0]
Segment (7, 3): [2499.0, 2507.0, 1670.0, 1682.0, 844.0, 861.0, 26.0, 58.0, 2492.0, 2494.0, 1662.0, 1664.0, 831.0, 834.0, 0.0, 7.0]
Segment (7, 4): [2054.0, 2064.0, 1374.0, 1388.0, 698.0, 718.0, 32.0, 70.0, 2045.0, 2047.0, 1364.0, 1366.0, 682.0, 686.0, 0.0, 8.0]
Segment (7, 5): [1531.0, 1544.0, 1028.0, 1046.0, 528.0, 555.0, 42.0, 90.0, 1520.0, 1523.0, 1013.0, 1017.0, 507.0, 512.0, 0.0, 11.0]
Segment (7, 6): [954.0, 975.0, 647.0, 676.0, 347.0, 387.0, 64.0, 132.0, 936.0, 940.0, 624.0, 630.0, 312.0, 321.0, 0.0, 17.0]
Segment (7, 7): [366.0, 421.0, 274.0, 342.0, 193.0, 274.0, 130.0, 228.0, 316.0, 329.0, 211.0, 228.0, 105.0, 130.0, 0.0, 44.0]
Segment (7, 8): [236.0, 333.0, 211.0, 316.0, 236.0, 333.0, 298.0, 380.0, 105.0, 149.0, 0.0, 105.0, 105.0, 149.0, 211.0, 236.0]
Segment (7, 9): [376.0, 444.0, 211.0, 316.0, 376.0, 444.0, 659.0, 699.0, 312.0, 329.0, 0.0, 105.0, 312.0, 329.0, 624.0, 633.0]
Segment (7, 10): [549.0, 597.0, 211.0, 316.0, 549.0, 597.0, 1035.0, 1061.0, 507.0, 517.0, 0.0, 105.0, 507.0, 517.0, 1013.0, 1019.0]
Segment (7, 11): [714.0, 751.0, 211.0, 316.0, 714.0, 751.0, 1380.0, 1400.0, 682.0, 690.0, 0.0, 105.0, 682.0, 690.0, 1364.0, 1368.0]
Segment (7, 12): [857.0, 889.0, 211.0, 316.0, 857.0, 889.0, 1675.0, 1691.0, 831.0, 837.0, 0.0, 105.0, 831.0, 837.0, 1662.0, 1665.0]
Segment (7, 13): [971.0, 999.0, 211.0, 316.0, 971.0, 999.0, 1907.0, 1922.0, 948.0, 954.0, 0.0, 105.0, 948.0, 954.0, 1896.0, 1899.0]
Segment (7, 14): [1050.0, 1076.0, 211.0, 316.0, 1050.0, 1076.0, 2068.0, 2081.0, 1028.0, 1034.0, 0.0, 105.0, 1028.0, 1034.0, 2057.0, 2060.0]
Segment (7, 15): [1090.0, 1115.0, 211.0, 316.0, 1090.0, 1115.0, 2150.0, 2162.0, 1070.0, 1075.0, 0.0, 105.0, 1070.0, 1075.0, 2139.0, 2142.0]
Segment (8, 0): [3210.0, 3209.0, 2141.0, 2139.0, 1072.0, 1070.0, 5.0, 0.0, 3220.0, 3214.0, 2155.0, 2146.0, 1093.0, 1080.0, 46.0, 21.0]
Segment (8, 1): [3087.0, 3085.0, 2059.0, 2057.0, 1031.0, 1028.0, 5.0, 0.0, 3098.0, 3091.0, 2073.0, 2064.0, 1053.0, 1039.0, 47.0, 21.0]
Segment (8, 2): [2845.0, 2844.0, 1898.0, 1896.0, 951.0, 948.0, 6.0, 0.0, 2857.0, 2849.0, 1913.0, 1903.0, 974.0, 960.0, 51.0, 23.0]
Segment (8, 3): [2494.0, 2492.0, 1664.0, 1662.0, 834.0, 831.0, 7.0, 0.0, 2507.0, 2499.0, 1682.0, 1670.0, 861.0, 844.0, 58.0, 26.0]
Segment (8, 4): [2047.0, 2045.0, 1366.0, 1364.0, 686.0, 682.0, 8.0, 0.0, 2064.0, 2054.0, 1388.0, 1374.0, 718.0, 698.0, 70.0, 32.0]
Segment (8, 5): [1523.0, 1520.0, 1017.0, 1013.0, 512.0, 507.0, 11.0, 0.0, 1544.0, 1531.0, 1046.0, 1028.0, 555.0, 528.0, 90.0, 42.0]
Segment (8, 6): [940.0, 936.0, 630.0, 624.0, 321.0, 312.0, 17.0, 0.0, 975.0, 954.0, 676.0, 647.0, 387.0, 347.0, 132.0, 64.0]
Segment (8, 7): [329.0, 316.0, 228.0, 211.0, 130.0, 105.0, 44.0, 0.0, 421.0, 366.0, 342.0, 274.0, 274.0, 193.0, 228.0, 130.0]
Segment (8, 8): [149.0, 105.0, 105.0, 0.0, 149.0, 105.0, 236.0, 211.0, 333.0, 236.0, 316.0, 211.0, 333.0, 236.0, 380.0, 298.0]
Segment (8, 9): [329.0, 312.0, 105.0, 0.0, 329.0, 312.0, 633.0, 624.0, 444.0, 376.0, 316.0, 211.0, 444.0, 376.0, 699.0, 659.0]
Segment (8, 10): [517.0, 507.0, 105.0, 0.0, 517.0, 507.0, 1019.0, 1013.0, 597.0, 549.0, 316.0, 211.0, 597.0, 549.0, 1061.0, 1035.0]
Segment (8, 11): [690.0, 682.0, 105.0, 0.0, 690.0, 682.0, 1368.0, 1364.0, 751.0, 714.0, 316.0, 211.0, 751.0, 714.0, 1400.0, 1380.0]
